[TU]|14076||Pycnocarpon|||||||N|accepted||Minimum taxonomic/nomenclature review|unknown|2002|0|1996-06-13 14:51:08|610631||88111||0|4|180||
[TU]|14077||Capnodiaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|610652||87935||0|4|140|No|
[TU]|14078||Capnodium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14077||0||0|4|180||
[TU]|14080||Phragmocapnias||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14077||0||0|4|180||
[TU]|14082||Scorias||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14077||0||0|4|180||
[TU]|14084||Chaetothyriales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936324||87931||0|4|100|No|
[TU]|14085||Chaetothyriaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|14084||87312||0|4|140|No|
[TU]|14086||Ceramothyrium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14085||0||0|4|180||
[TU]|14088||Chaetothyrium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14085||0||0|4|180||
[TU]|14090||Phaeosaccardinula||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14085||0||0|4|180||
[TU]|14098||Astraeus|||||||N|accepted||TWG standards met|unknown|2000|0|1996-06-13 14:51:08|936544||79297||0|4|180|No|
[TU]|14100||Myriostoma|||||||N|accepted||TWG standards met|unknown|2000|0|1996-06-13 14:51:08|623892||79260||0|4|180|No|
[TU]|14102||Broomeiaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|194402||0||0|4|140|No|
[TU]|14103||Broomeia|||||||N|accepted||TWG standards met|unknown|2000|0|1996-06-13 14:51:08|14102||79261||0|4|180|No|
[TU]|14105||Diplocystis|||||||N|accepted||TWG standards met|unknown|2000|0|1996-06-13 14:51:08|936544||91349||0|4|180|No|
[TU]|14107||Tremellales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936305||0||0|4|100|No|
[TU]|14108||Auriculariales|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|936303||0||0|4|100|No|
[TU]|14110||Ustilaginales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936345||0||0|4|100|No|
[TU]|14112||Brachybasidiaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|623884||91341||0|4|140|No|
[TU]|14113||Brachybasidium|||||||N|accepted||TWG standards met|unknown|2000|0|1996-06-13 14:51:08|14112||91341||0|4|180|No|
[TU]|14120||Dinemasporium|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|612823||172803||0|4|180|Yes|
[TU]|14123||Diplodina|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|936472||43839||0|4|180|No|
[TU]|14125||Diplodia|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|612865||40089||0|4|180|No|
[TU]|14127||Phialophorophoma|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|610624||41503||0|4|180|Yes|
[TU]|14129||Macrophoma|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|612865||36922||0|4|180|No|
[TU]|14134||Alternaria|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|194241||42004||0|4|180|No|
[TU]|14138||Dictyosporium|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14054||39411||0|4|180|Yes|
[TU]|14140||Dendryphiella|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|194241||39073||0|4|180|No|
[TU]|14144||Cremasteria|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|610624||41815||0|4|180|Yes|
[TU]|14146||Cladosporium|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|610652||41517||0|4|180|Yes|
