"kingdom.inat.ID","phylum.inat.ID","class.inat.ID","order.inat.ID","family.inat.ID","genus.inat.ID","species.inat.ID","kingdom.science","phylum.science","class.science","order.science","family.science","genus.science","species.science","kingdom.common","phylum.common","class.common","order.common","family.common","genus.common","species.common","category","original.inat.taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","speciesFixed","total_obs","user_obs","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","Scientific.Name","Occurrence","other.rank","matched.ID"
"1","2","3","67561","71325","4837","4838","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus bachmani","Animals","Chordates","Birds","Shorebirds","Oystercatchers","Oystercatchers","Black Oystercatcher","Bird",4838,"Haematopus bachmani","species","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus bachmani",5,5,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,2,0,1,1,"Haematopus bachmani","Present","",4838
"1","2","3","67561","71361","4831","4836","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Himantopus","Himantopus mexicanus","Animals","Chordates","Birds","Shorebirds","Stilts and Avocets","Typical Stilts","Black-necked Stilt","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Himantopus mexicanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Himantopus mexicanus","Present","",4836
"1","2","3","67561","71361","4881","4885","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Recurvirostra","Recurvirostra americana","Animals","Chordates","Birds","Shorebirds","Stilts and Avocets","Avocets","American Avocet","Bird",4885,"Recurvirostra americana","species","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Recurvirostra","Recurvirostra americana",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Recurvirostra americana","Present","",4885
"1","2","3","67561","71367","4479","144296","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","Stercorarius maccormicki","Animals","Chordates","Birds","Shorebirds","Skuas and Jaegers","Skuas and Jaegers","South Polar Skua","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stercorarius maccormicki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catharacta maccormicki","Unconfirmed","",144296
"1","2","3","67561","71367","4479","4481","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","Stercorarius longicaudus","Animals","Chordates","Birds","Shorebirds","Skuas and Jaegers","Skuas and Jaegers","Long-tailed Jaeger","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stercorarius longicaudus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stercorarius longicaudus","Unconfirmed","",4481
"1","2","3","67561","71367","4479","4489","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","Stercorarius parasiticus","Animals","Chordates","Birds","Shorebirds","Skuas and Jaegers","Skuas and Jaegers","Parasitic Jaeger","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stercorarius parasiticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stercorarius parasiticus","Present","",4489
"1","2","3","67561","71367","4479","4491","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","Stercorarius pomarinus","Animals","Chordates","Birds","Shorebirds","Skuas and Jaegers","Skuas and Jaegers","Pomarine Jaeger","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stercorarius pomarinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stercorarius pomarinus","Present","",4491
"1","2","3","67562","4619","4620","4621","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia pacifica","Animals","Chordates","Birds","Loons","Loons","Loons","Pacific Loon","Bird",4621,"Gavia pacifica","species","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia pacifica",4,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,"Gavia pacifica","Present","",4621
"1","2","3","67562","4619","4620","4622","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia adamsii","Animals","Chordates","Birds","Loons","Loons","Loons","Yellow-billed Loon","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gavia adamsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gavia adamsii","Present","",4622
"1","2","3","67562","4619","4620","4623","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia arctica","Animals","Chordates","Birds","Loons","Loons","Loons","Arctic Loon","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gavia arctica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gavia arctica","Present","",4623
"1","2","3","67562","4619","4620","4626","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia immer","Animals","Chordates","Birds","Loons","Loons","Loons","Common Loon","Bird",4626,"Gavia immer","species","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia immer",18,14,3,1,2,3,1,2,2,0,0,0,2,2,0,0,1,0,0,4,0,0,7,4,2,"Gavia immer","Present","",4626
"1","2","3","67562","4619","4620","4627","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia stellata","Animals","Chordates","Birds","Loons","Loons","Loons","Red-throated Loon","Bird",4627,"Gavia stellata","species","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia stellata",9,6,0,0,0,1,1,0,3,0,1,0,1,2,0,1,0,0,0,2,2,3,1,0,0,"Gavia stellata","Present","",4627
"1","2","3","67563","4203","4204","4205","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","Podiceps nigricollis","Animals","Chordates","Birds","Grebes","Grebes","","Eared Grebe","Bird",4205,"Podiceps nigricollis","species","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","Podiceps nigricollis",3,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,"Podiceps nigricollis","Present","",4205
"1","2","3","67563","4203","4204","4209","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","Podiceps auritus","Animals","Chordates","Birds","Grebes","Grebes","","Horned Grebe","Bird",4209,"Podiceps auritus","species","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","Podiceps auritus",2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"Podiceps auritus","Present","",4209
"1","2","3","67563","4203","4204","4224","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","Podiceps grisegena","Animals","Chordates","Birds","Grebes","Grebes","","Red-necked Grebe","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podiceps grisegena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podiceps grisegena","Present","",4224
"1","2","3","67563","4203","4233","4234","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus clarkii","Animals","Chordates","Birds","Grebes","Grebes","","Clark's Grebe","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aechmophorus clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aechmophorus clarkii","Present","",4234
"1","2","3","67563","4203","4233","4235","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis","Animals","Chordates","Birds","Grebes","Grebes","","Western Grebe","Bird",4235,"Aechmophorus occidentalis","species","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis",2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Aechmophorus occidentalis","Present","",4235
"1","2","3","67563","4203","4245","4246","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps","Animals","Chordates","Birds","Grebes","Grebes","","Pied-billed Grebe","Bird",4246,"Podilymbus podiceps","species","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps",6,4,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,2,1,1,1,"Podilymbus podiceps","Present","",4246
"1","2","3","67565","4020","4026","4037","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pterodroma","Pterodroma inexpectata","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","Gadfly Petrels","Mottled Petrel","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pterodroma inexpectata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pterodroma inexpectata","Probably Present","",4037
"1","2","3","67565","4020","4026","4041","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pterodroma","Pterodroma phaeopygia","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","Gadfly Petrels","Galápagos Petrel","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pterodroma phaeopygia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pterodroma phaeopygia","Unconfirmed","",4041
"1","2","3","67565","4020","4092","4093","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","Puffinus puffinus","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","","Manx Shearwater","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus puffinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus puffinus","Unconfirmed","",4093
"1","2","3","67565","4020","4092","4105","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","Puffinus opisthomelas","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","","Black-vented Shearwater","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus opisthomelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus opisthomelas","Unconfirmed","",4105
"1","2","3","67565","4020","4092","4107","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","Puffinus auricularis","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","","Townsend's Shearwater","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus auricularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus auricularis","Unconfirmed","",4107
"1","2","3","67565","4020","4179","4180","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Fulmarus","Fulmarus glacialis","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","Fulmars","Northern Fulmar","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fulmarus glacialis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fulmarus glacialis","Present","",4180
"1","2","3","67565","4020","475112","475115","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","Ardenna creatopus","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","","Pink-footed Shearwater","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ardenna creatopus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus creatopus","Probably Present","",475115
"1","2","3","67565","4020","475112","475116","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","Ardenna tenuirostris","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","","Short-tailed Shearwater","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ardenna tenuirostris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus tenuirostris","Probably Present","",475116
"1","2","3","67565","4020","475112","475119","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","Ardenna carneipes","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","","Flesh-footed Shearwater","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ardenna carneipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus carneipes","Unconfirmed","",475119
"1","2","3","67565","4020","475112","475121","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","Ardenna bulleri","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","","Buller's Shearwater","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ardenna bulleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus bulleri","Present","",475121
"1","2","3","67565","4020","475112","502899","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","Ardenna grisea","Animals","Chordates","Birds","Tubenoses","Shearwaters and Petrels","","Sooty Shearwater","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ardenna grisea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puffinus griseus","Present","",502899
"1","2","3","67565","67526","4140","4141","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria nigripes","Animals","Chordates","Birds","Tubenoses","Albatrosses","North Pacific Albatrosses","Black-footed Albatross","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phoebastria nigripes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diomedea nigripes","Present","",4141
"1","2","3","67565","67526","4140","4142","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria albatrus","Animals","Chordates","Birds","Tubenoses","Albatrosses","North Pacific Albatrosses","Short-tailed Albatross","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phoebastria albatrus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diomedea albatrus","Present","",4142
"1","2","3","67565","71326","4063","4066","Animalia","Chordata","Aves","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma melania","Animals","Chordates","Birds","Tubenoses","Storm-Petrels","","Black Storm-Petrel","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanodroma melania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanodroma melania","Unconfirmed","",4066
"1","2","3","67565","71326","4063","4069","Animalia","Chordata","Aves","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma homochroa","Animals","Chordates","Birds","Tubenoses","Storm-Petrels","","Ashy Storm-Petrel","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanodroma homochroa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanodroma homochroa","Present","",4069
"1","2","3","67565","71326","4063","4077","Animalia","Chordata","Aves","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma furcata","Animals","Chordates","Birds","Tubenoses","Storm-Petrels","","Fork-tailed Storm-Petrel","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanodroma furcata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanodroma furcata","Present","",4077
"1","2","3","67565","71326","4063","4080","Animalia","Chordata","Aves","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma leucorhoa","Animals","Chordates","Birds","Tubenoses","Storm-Petrels","","Leach's Storm-Petrel","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanodroma leucorhoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanodroma leucorhoa","Present","",4080
"1","2","3","67565","71326","4145","4146","Animalia","Chordata","Aves","Procellariiformes","Hydrobatidae","Oceanites","Oceanites oceanicus","Animals","Chordates","Birds","Tubenoses","Storm-Petrels","","Wilson's Storm-Petrel","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanites oceanicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oceanites oceanicus","Unconfirmed","",4146
"1","2","3","67566","3727","3749","3751","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Eudocimus","Eudocimus albus","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Ibises and Spoonbills","","White Ibis","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudocimus albus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudocimus albus","Present","",3751
"1","2","3","67566","3727","3755","3759","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Plegadis","Plegadis chihi","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Ibises and Spoonbills","","White-faced Ibis","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plegadis chihi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plegadis chihi","Unconfirmed","",3759
"1","2","3","67566","4323","4324","4328","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Pelicans","","Brown Pelican","Bird",4328,"Pelecanus occidentalis","species","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",35,24,0,4,1,3,2,3,3,8,5,1,3,2,0,0,3,0,0,1,1,6,5,15,4,"Pelecanus occidentalis","Present","",4328
"1","2","3","67566","4323","4324","4334","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus erythrorhynchos","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Pelicans","","American White Pelican","Bird",4334,"Pelecanus erythrorhynchos","species","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus erythrorhynchos",14,12,1,0,1,0,0,3,3,3,0,0,2,1,0,0,0,0,0,1,2,5,4,1,1,"Pelecanus erythrorhynchos","Present","",4334
"1","2","3","67566","4929","4933","4937","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Egretta","Egretta caerulea","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns","","Little Blue Heron","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egretta caerulea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egretta caerulea","Present","",4937
"1","2","3","67566","4929","4933","4940","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Egretta","Egretta thula","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns","","Snowy Egret","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egretta thula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egretta thula","Present","",4940
"1","2","3","67566","4929","4950","144455","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns","Great Herons","Great Egret","Bird",144455,"Ardea alba","species","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba",12,9,0,0,0,1,1,0,2,2,2,1,1,2,0,0,0,0,0,1,2,3,0,5,1,"Ardea alba","Present","",144455
"1","2","3","67566","4929","4950","4956","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns","Great Herons","Great Blue Heron","Bird",4956,"Ardea herodias","species","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",41,31,2,5,0,3,2,2,4,6,5,2,7,3,0,0,0,1,1,4,1,6,9,12,7,"Ardea herodias","Present","",4956
"1","2","3","67566","4929","4979","4981","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Nycticorax","Nycticorax nycticorax","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns","Nycticorax Night-Herons","Black-crowned Night-Heron","Bird",4981,"Nycticorax nycticorax","species","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Nycticorax","Nycticorax nycticorax",2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Nycticorax nycticorax","Present","",4981
"1","2","3","67566","4929","5002","5009","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ixobrychus","Ixobrychus exilis","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns","Small Bitterns","Least Bittern","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ixobrychus exilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ixobrychus exilis","Present","",5009
"1","2","3","67566","4929","5016","5017","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Bubulcus","Bubulcus ibis","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns","","Cattle Egret","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bubulcus ibis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bubulcus ibis","Present","",5017
"1","2","3","67566","4929","5019","5020","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Butorides","Butorides virescens","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns","Green-backed Herons","Green Heron","Bird",5020,"Butorides virescens","species","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Butorides","Butorides virescens",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Butorides virescens","Present","",5020
"1","2","3","67566","4929","5030","5034","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Botaurus","Botaurus lentiginosus","Animals","Chordates","Birds","Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns","Large Bitterns","American Bittern","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Botaurus lentiginosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Botaurus lentiginosus","Present","",5034
"1","2","3","67570","4637","4638","4644","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco mexicanus","Animals","Chordates","Birds","Falcons","Falcons and Caracaras","Typical Falcons","Prairie Falcon","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Falco mexicanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Falco mexicanus","Present","",4644
"1","2","3","67570","4637","4638","4647","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco peregrinus","Animals","Chordates","Birds","Falcons","Falcons and Caracaras","Typical Falcons","Peregrine Falcon","Bird",4647,"Falco peregrinus","species","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco peregrinus",29,24,3,2,3,1,3,2,0,2,2,4,4,3,0,1,0,0,1,4,2,4,5,11,1,"Falco peregrinus","Present","",4647
"1","2","3","67570","4637","4638","4665","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco sparverius","Animals","Chordates","Birds","Falcons","Falcons and Caracaras","Typical Falcons","American Kestrel","Bird",4665,"Falco sparverius","species","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco sparverius",14,11,2,0,0,0,0,0,1,0,3,2,3,3,0,0,1,1,0,1,1,0,7,2,1,"Falco sparverius","Present","",4665
"1","2","3","67570","4637","4638","4672","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco columbarius","Animals","Chordates","Birds","Falcons","Falcons and Caracaras","Typical Falcons","Merlin","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Falco columbarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Falco columbarius","Present","",4672
"1","2","3","67573","19376","19377","19383","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Caprimulgus","Caprimulgus vociferus","Animals","Chordates","Birds","Nightjars, Swifts, Hummingbirds, and Allies","Nightjars and Nighthawks","","Whip-poor-will","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caprimulgus vociferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caprimulgus vociferus","Unconfirmed","",19383
"1","2","3","67573","19376","19576","19577","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","Animals","Chordates","Birds","Nightjars, Swifts, Hummingbirds, and Allies","Nightjars and Nighthawks","Typical Nighthawks","Common Nighthawk","Bird",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordeiles minor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordeiles minor","Unconfirmed","",19577
