Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Geomyidae,90684,180222,Active,Thomomys bottae,Botta's pocket gopher,Thomomys bottae minor,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,Subunit: Giacomini,,"161595, 20169, 551859",14115290,"1013023, 1013024",,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Muridae,91762,180366,Active,Mus musculus,house mouse,,Accepted,No,Approved,Present,,Non-native,,Common,Breeder,Subunit: Giacomini,,"161595, 551859",14115000,,,,,,G5,CA: SNA
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Muridae,91759,180363,Active,Rattus norvegicus,Norway rat,,Accepted,No,Approved,Present,,Non-native,,Unknown,Breeder,Subunit: Giacomini,,145014,14115090,,,,,,G5,CA: SNA
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Muridae,91758,180362,Active,Rattus rattus,"black rat, roof rat",,Accepted,No,Approved,Present,,Non-native,,Unknown,Breeder,,,"552676, 558598",202387,,,,,,G5,
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Sciuridae,921723,931036,Active,Otospermophilus beecheyi douglasii,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14140540,,,,,,,
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Sciuridae,89707,180175,Active,Sciurus carolinensis,eastern gray squirrel,,Accepted,No,Approved,Unconfirmed,,Non-native,,,,,,,,,,,,,G5,
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Sciuridae,89708,180176,Active,Sciurus griseus,Western Gray Squirrel,Sciurus griseus griseus,Accepted,No,Approved,Present,,Native,,Common,Breeder,Subunit: Giacomini,,551859,14140560,,,RT,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Sciuridae,89704,180172,Active,Sciurus niger,eastern fox squirrel,,Accepted,No,Approved,Probably Present,,Non-native,,,,,,551793,,,,,,,G5,CA: SNA
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Sciuridae,89677,180148,Active,Spermophilus beecheyi,California ground squirrel,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,"551793, 56534",202383,"1441047, 1441048",,,,,,
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Sciuridae,90652,180194,Active,Tamias merriami,Merriam's chipmunk,,Accepted,No,Approved,Present,,Native,,Unknown,,,,551859,,,,,,,,
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Sciuridae,90665,180205,Active,Tamias sonomae,Sonoma chipmunk,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,"161595, 551859",,,,,,,,
GOGA,Golden Gate National Recreation Area,Mammal,1,Rodentia,Sciuridae,925480,931196,Active,Tamias sonomae alleni,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14140550,,,,,,,
GOGA,Golden Gate National Recreation Area,Mammal,1,Soricomorpha,Soricidae,88667,179952,Active,Sorex ornatus,ornate shrew,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Mammal,1,Soricomorpha,Soricidae,88668,179953,Active,Sorex pacificus,Pacific shrew,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,Subunit: Giacomini,,548479,14115110,,,,,,G3G4,
GOGA,Golden Gate National Recreation Area,Mammal,1,Soricomorpha,Soricidae,88671,179956,Active,Sorex trowbridgii,Trowbridge's shrew,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,"161595, 548479, 551859",,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Mammal,1,Soricomorpha,Soricidae,595232,710098,Active,Sorex trowbridgii montereyensis,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14115270,,,,,,,
GOGA,Golden Gate National Recreation Area,Mammal,1,Soricomorpha,Soricidae,88126,179932,Active,Sorex vagrans,vagrant shrew,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,"161595, 20169, 548479, 551859",,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Mammal,1,Soricomorpha,Soricidae,595242,710102,Active,Sorex vagrans vagrans,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14115280,,,,,,,
GOGA,Golden Gate National Recreation Area,Mammal,1,Soricomorpha,Talpidae,88692,179975,Active,Neurotrichus gibbsii,shrew mole,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,"548479, 551859",,,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Mammal,1,Soricomorpha,Talpidae,593472,709988,Active,Neurotrichus gibbsii hyacinthinus,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14115200,,,,,,,
GOGA,Golden Gate National Recreation Area,Mammal,1,Soricomorpha,Talpidae,88699,179981,Active,Scapanus latimanus,broad-footed mole,Scapanus latimanus caurinus,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,Subunit: Giacomini,,"161595, 551859",14114870,1441986,,,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,79517,175309,Active,Accipiter cooperii,Cooper's Hawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,Subunit: Giacomini,,"551793, 551902, 551934, 56537, 81052","14113110, 187878, 187879",,"http://www.inaturalist.org/observations/590200, http://www.inaturalist.org/observations/590289, http://www.inaturalist.org/observations/597727, http://www.inaturalist.org/observations/598850",SC,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,79508,175300,Active,Accipiter gentilis,Northern Goshawk,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,"145005, 551902, 551934",187875,,,RT,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,79512,175304,Active,Accipiter striatus,Sharp-shinned Hawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,Subunit: Giacomini,,"145005, 551793, 551902, 551934, 552006, 56537, 81052","14113750, 187876, 187877",,"http://www.inaturalist.org/observations/586704, http://www.inaturalist.org/observations/592736, http://www.inaturalist.org/observations/592822, http://www.inaturalist.org/observations/615501",SC,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,80429,175407,Active,Aquila chrysaetos,Golden Eagle,,Accepted,No,Approved,Present,,Native,,Rare,Resident,Subunit: Giacomini,,"551902, 551934, 552048, 56537","14113250, 188135, 188136",,"http://www.inaturalist.org/observations/598741, http://www.inaturalist.org/observations/614720",SC,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,79563,175350,Active,Buteo jamaicensis,Red-tailed Hawk,,Accepted,No,Approved,Present,,Native,,Common,Breeder,Subunit: Giacomini,,"115704, 145006, 162694, 550048, 551793, 551902, 551934, 551937, 552006, 56537, 81052","14113610, 187880, 187881, 187882",,"http://www.inaturalist.org/observations/587576, http://www.inaturalist.org/observations/587879, http://www.inaturalist.org/observations/588557, http://www.inaturalist.org/observations/588701, http://www.inaturalist.org/observations/589008, http://www.inaturalist.org/observations/589677, http://www.inaturalist.org/observations/589909, http://www.inaturalist.org/observations/590215, http://www.inaturalist.org/observations/590275, http://www.inaturalist.org/observations/591289, http://www.inaturalist.org/observations/591955, http://www.inaturalist.org/observations/592732, http://www.inaturalist.org/observations/592816, http://www.inaturalist.org/observations/594979, http://www.inaturalist.org/observations/595424, http://www.inaturalist.org/observations/595475, http://www.inaturalist.org/observations/598643, http://www.inaturalist.org/observations/599087, http://www.inaturalist.org/observations/600756, http://www.inaturalist.org/observations/607018, http://www.inaturalist.org/observations/614721, http://www.inaturalist.org/observations/614722, http://www.inaturalist.org/observations/614723, http://www.inaturalist.org/observations/614724, http://www.inaturalist.org/observations/615495, http://www.inaturalist.org/observations/615796, http://www.inaturalist.org/observations/616037, http://www.inaturalist.org/observations/616038",,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,80391,175373,Active,Buteo lagopus,Rough-legged Hawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,Subunit: Giacomini,,"551902, 551934, 56537","14113680, 188131",,,SC,,,G5,CA: SNRN
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,79572,175359,Active,Buteo lineatus,Red-shouldered Hawk,Buteo lineatus elegans,Accepted,No,Approved,Present,,Native,,Common,Resident,Subunit: Giacomini,,"115704, 145006, 551793, 551902, 551934, 551937, 552006, 56537, 81052","14113600, 187883, 188127",1440214,"http://www.inaturalist.org/observations/590281, http://www.inaturalist.org/observations/591277, http://www.inaturalist.org/observations/591958, http://www.inaturalist.org/observations/595154, http://www.inaturalist.org/observations/596603, http://www.inaturalist.org/observations/596928, http://www.inaturalist.org/observations/597725, http://www.inaturalist.org/observations/601128, http://www.inaturalist.org/observations/607017",SC,,,G5,CA: SNRB
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,80396,175378,Active,Buteo nitidus,"Gray Hawk, Grey Hawk",,Accepted,No,Approved,Present,,Native,,Rare,Vagrant,,,,188133,,,,,,,
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,79579,175365,Active,Buteo platypterus,Broad-winged Hawk,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,"551793, 551902, 551934, 552048, 56537","188128, 188129",,,,,,G5,CA: SNA
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,80395,175377,Active,Buteo regalis,Ferruginous Hawk,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,Subunit: Giacomini,,"551902, 551934, 552038, 552048, 56537, 81052","14113200, 188132",,,RT,,,G4,CA: S3S4
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,79581,175367,Active,Buteo swainsoni,Swainson's Hawk,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,"551902, 551934, 552038, 552048, 56537",188130,,http://www.inaturalist.org/observations/599083,RT,CA: ST,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,80424,175402,Active,Buteogallus anthracinus,"Common Black Hawk, Common Black-Hawk",,Accepted,No,Approved,Present,,Native,,Rare,Vagrant,,,,188134,,,,,,G4G5,
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,80455,175430,Active,Circus cyaneus,Northern Harrier,Circus cyaneus hudsonius,Accepted,No,Approved,Present,,Native,,Common,Resident,Subunit: Giacomini,,"115704, 12597, 18236, 551902, 551934, 551937, 56537, 81052","14114200, 188138, 188139",1440215,"http://www.inaturalist.org/observations/586836, http://www.inaturalist.org/observations/589602, http://www.inaturalist.org/observations/590306, http://www.inaturalist.org/observations/591961, http://www.inaturalist.org/observations/597699, http://www.inaturalist.org/observations/598542, http://www.inaturalist.org/observations/599070",SC,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,79487,175282,Active,Elanus leucurus,White-tailed kite,Elanus caeruleus,Accepted,No,Approved,Present,,Native,,Rare,Management Priority; Migratory,Subunit: Giacomini,,"115704, 145005, 145006, 18236, 551934, 56537, 581285, 81052","14113920, 187873, 187874",,"http://www.inaturalist.org/observations/590253, http://www.inaturalist.org/observations/597693, http://www.inaturalist.org/observations/598390, http://www.inaturalist.org/observations/598452, http://www.inaturalist.org/observations/599074, http://www.inaturalist.org/observations/599773",SC,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,80444,175420,Active,Haliaeetus leucocephalus,Bald Eagle,,Accepted,No,Approved,Present,,Native,,Rare,Vagrant,Subunit: Giacomini,,"551902, 552038, 552048, 56537","14112810, 188137",,"http://www.inaturalist.org/observations/591963, http://www.inaturalist.org/observations/593836, http://www.inaturalist.org/observations/598430, http://www.inaturalist.org/observations/598485, http://www.inaturalist.org/observations/598571",DM,CA: SE,,G5,CA: S2
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Accipitridae,264104,554268,Active,Ictinia mississippiensis,Mississippi Kite,,Accepted,No,Approved,Present,,Native,,Unknown,,,,551934,,,,,,,G5,
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Cathartidae,79468,175265,Active,Cathartes aura,Turkey Vulture,Cathartes aura aura,Accepted,No,Approved,Present,,Native,,Common,Resident,Subunit: Giacomini,,"107093, 115704, 145005, 162694, 551793, 551902, 551934, 551937, 552006, 56537, 81052","14111990, 187870, 187871, 187872",1440213,"http://www.inaturalist.org/observations/586834, http://www.inaturalist.org/observations/587011, http://www.inaturalist.org/observations/587079, http://www.inaturalist.org/observations/587837, http://www.inaturalist.org/observations/587887, http://www.inaturalist.org/observations/588328, http://www.inaturalist.org/observations/588516, http://www.inaturalist.org/observations/588549, http://www.inaturalist.org/observations/589600, http://www.inaturalist.org/observations/590184, http://www.inaturalist.org/observations/590190, http://www.inaturalist.org/observations/590251, http://www.inaturalist.org/observations/590336, http://www.inaturalist.org/observations/590585, http://www.inaturalist.org/observations/590958, http://www.inaturalist.org/observations/591956, http://www.inaturalist.org/observations/592525, http://www.inaturalist.org/observations/592662, http://www.inaturalist.org/observations/592779, http://www.inaturalist.org/observations/593837, http://www.inaturalist.org/observations/594849, http://www.inaturalist.org/observations/595411, http://www.inaturalist.org/observations/597466, http://www.inaturalist.org/observations/597694, http://www.inaturalist.org/observations/598447, http://www.inaturalist.org/observations/598504, http://www.inaturalist.org/observations/598988, http://www.inaturalist.org/observations/604123, http://www.inaturalist.org/observations/614715, http://www.inaturalist.org/observations/614716, http://www.inaturalist.org/observations/614717, http://www.inaturalist.org/observations/614718, http://www.inaturalist.org/observations/614719, http://www.inaturalist.org/observations/615512, http://www.inaturalist.org/observations/615513, http://www.inaturalist.org/observations/615514, http://www.inaturalist.org/observations/615830, http://www.inaturalist.org/observations/616065, http://www.inaturalist.org/observations/616066",SC,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Accipitriformes,Pandionidae,81838,175590,Active,Pandion haliaetus,Osprey,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,Subunit: Giacomini,,"18236, 551902, 551934, 551937, 552006, 56537, 81052","14114300, 188140, 188141",,"http://www.inaturalist.org/observations/590285, http://www.inaturalist.org/observations/591962, http://www.inaturalist.org/observations/597710",SC,,,G5,CA: S3
GOGA,Golden Gate National Recreation Area,Bird,2,Anseriformes,Anatidae,77836,175122,Active,Aix sponsa,Wood Duck,,Accepted,No,Approved,Present,,Native,,Unknown,Resident,Subunit: Giacomini,,"17020, 81052","14114350, 188095",,"http://www.inaturalist.org/observations/598739, http://www.inaturalist.org/observations/614693",,,,G5,CA: SNR
GOGA,Golden Gate National Recreation Area,Bird,2,Anseriformes,Anatidae,77782,175074,Active,Anas acuta,Northern Pintail,,Accepted,No,Approved,Present,,Native,,Unknown,Migratory,Subunit: Giacomini,,"107093, 145005, 163538, 18236, 551793, 552564, 81052","14114220, 187842",,"http://www.inaturalist.org/observations/590189, http://www.inaturalist.org/observations/598420, http://www.inaturalist.org/observations/598476, http://www.inaturalist.org/observations/598559, http://www.inaturalist.org/observations/615485",,,,G5,"CA: SNRB,SNRN"
GOGA,Golden Gate National Recreation Area,Bird,2,Anseriformes,Anatidae,77804,175094,Active,Anas americana,American Wigeon,,Accepted,No,Approved,Present,,Native,,Common,Migratory,Subunit: Giacomini,,"107093, 145005, 163538, 175507, 177300, 18236, 552564, 81052","14112780, 187846, 187847",,"http://www.inaturalist.org/observations/598469, http://www.inaturalist.org/observations/615434",,,,G5,"CA: SNRB,SNRN"
GOGA,Golden Gate National Recreation Area,Bird,2,Anseriformes,Anatidae,77806,175096,Active,Anas clypeata,Northern Shoveler,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,Subunit: Giacomini,,"145005, 163538, 18236, 552564, 81052","14114250, 188094",,"http://www.inaturalist.org/observations/590309, http://www.inaturalist.org/observations/598413, http://www.inaturalist.org/observations/598470, http://www.inaturalist.org/observations/598566, http://www.inaturalist.org/observations/680154",,,,G5,"CA: SNRB,SNRN"
GOGA,Golden Gate National Recreation Area,Bird,2,Anseriformes,Anatidae,77790,175081,Active,Anas crecca,Green-winged Teal,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,Subunit: Giacomini,,"107093, 145005, 163538, 18236, 552564, 81052","14113360, 187843",,"http://www.inaturalist.org/observations/598435, http://www.inaturalist.org/observations/598490, http://www.inaturalist.org/observations/598740, http://www.inaturalist.org/observations/615474",,,,G5,"CA: SNRB,SNRN"
GOGA,Golden Gate National Recreation Area,Bird,2,Anseriformes,Anatidae,77798,175089,Active,Anas cyanoptera,Cinnamon Teal,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,Subunit: Giacomini,,"145005, 18236, 552285, 81052","14113030, 187844",,"http://www.inaturalist.org/observations/590264, http://www.inaturalist.org/observations/597697, http://www.inaturalist.org/observations/598382, http://www.inaturalist.org/observations/598445, http://www.inaturalist.org/observations/598649, http://www.inaturalist.org/observations/680152",,,,G5,"CA: SNRB,SNRN"
GOGA,Golden Gate National Recreation Area,Bird,2,Anseriformes,Anatidae,77795,175086,Active,Anas discors,Blue-winged Teal,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,Subunit: Giacomini,,"552038, 552285",14112340,,,,,,G5,"CA: SNRB,SNRN"
GOGA,Golden Gate National Recreation Area,Bird,2,Anseriformes,Anatidae,77802,175092,Active,Anas penelope,Eurasian Wigeon,,Accepted,No,Approved,Present,,Native,,Unknown,,Subunit: Giacomini,,"18236, 81052","14113170, 187845",,"http://www.inaturalist.org/observations/598421, http://www.inaturalist.org/observations/598477",,,,G5,CA: SNA
GOGA,Golden Gate National Recreation Area,Bird,2,Anseriformes,Anatidae,77770,175063,Active,Anas platyrhynchos,Mallard,,Accepted,No,Approved,Present,,Native,,Common,Resident,Subunit: Giacomini,,"107093, 115704, 12597, 138048, 145005, 162694, 163538, 175507, 177300, 551793, 552006, 552564, 81052","14114120, 187840",,"http://www.inaturalist.org/observations/587794, http://www.inaturalist.org/observations/587929, http://www.inaturalist.org/observations/588425, http://www.inaturalist.org/observations/588705, http://www.inaturalist.org/observations/590265, http://www.inaturalist.org/observations/590290, http://www.inaturalist.org/observations/590581, http://www.inaturalist.org/observations/590677, http://www.inaturalist.org/observations/597721, http://www.inaturalist.org/observations/598264, http://www.inaturalist.org/observations/598391, http://www.inaturalist.org/observations/598453, http://www.inaturalist.org/observations/598865, http://www.inaturalist.org/observations/599063, http://www.inaturalist.org/observations/614694, http://www.inaturalist.org/observations/614695, http://www.inaturalist.org/observations/615479, http://www.inaturalist.org/observations/615480, http://www.inaturalist.org/observations/615816, http://www.inaturalist.org/observations/616011, http://www.inaturalist.org/observations/680150",,,,G5,CA: SNR
