"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID"
-119.04505678,34.09307687,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Mirabilis","Mirabilis laevis",2017,2,23,16961,78082
-119.0451056799,34.09301379,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2017,2,23,16961,50654
-119.0454882999,34.09275404,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2017,2,23,16961,486971
-119.04551293,34.09277684,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2017,2,23,16961,486971
-119.04537477,34.09285884,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,23,16961,53357
-119.0459772999,34.09210818,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia littoralis",2017,2,23,16961,78266
-119.04595144,34.09214162,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia parryi",2017,2,23,16961,56753
-119.04604987,34.09203867,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Mirabilis","Mirabilis laevis",2017,2,23,16961,78082
-119.04608284,34.09197106,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,23,16961,64122
-119.0461035401,34.0919035199,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,23,16961,76974
-119.04555502,34.09265544,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,23,16961,64122
-119.04545923,34.09278578,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,23,16961,58362
-119.04541686,34.09282118,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia leucophylla",2017,2,23,16961,58191
-119.0456436,34.09252672,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon glaber",2017,2,23,16961,53134
-119.04790974,34.09094149,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium",2017,2,23,16961,52821
-119.04623818,34.09186698,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia littoralis",2017,2,23,16961,78266
-119.0462417201,34.09186794,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,23,16961,55009
-119.05807086,34.09693963,"Bird","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Calypte","Calypte anna",2017,2,21,16961,6317
-119.04652538,34.09180852,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia parryi",2017,2,23,16961,56753
-119.0467853,34.09177059,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2017,2,23,16961,48225
-119.04681614,34.0917603201,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia littoralis",2017,2,23,16961,78266
-119.04705995,34.0917513999,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia californica",2017,2,23,16961,64141
-119.0471299,34.09176473,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia leucophylla",2017,2,23,16961,58191
-119.0471848199,34.0917548401,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,23,16961,64122
-119.04751255,34.0916435599,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,23,16961,76974
-119.0477998201,34.09123797,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia leucophylla",2017,2,23,16961,58191
-119.0477851199,34.09121175,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2017,2,23,16961,48858
-119.0477786,34.09121498,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,23,16961,64122
-119.04776941,34.09067464,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2017,2,23,16961,486971
-119.0478964499,34.09083251,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,23,16961,53357
-119.04773779,34.09065071,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,23,16961,76974
-119.04733462,34.09039951,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia oricola",2017,2,23,16961,47896
-119.04729767,34.09036388,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,23,16961,58362
-119.0471243499,34.0902419201,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2017,2,23,16961,48225
-119.0470679401,34.0902103,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,23,16961,53357
-119.0470493499,34.09013665,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia parryi",2017,2,23,16961,56753
-119.04960573,34.08949859,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,23,16961,76974
-119.04768694,34.08994015,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Cleomaceae","Peritoma","Peritoma arborea",2017,2,23,16961,78440
-119.0479039301,34.08985167,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Cleomaceae","Peritoma","Peritoma arborea",2017,2,23,16961,78440
-119.0483362999,34.0896791,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,23,16961,64122
-119.0483935702,34.08967337,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,23,16961,58362
-119.0486886601,34.08967738,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,23,16961,58362
-119.04872795,34.08968433,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,23,16961,76974
-119.0487498199,34.08968762,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,23,16961,53357
-119.0483362999,34.0896791,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,23,16961,58362
-119.04950148,34.0896012,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon glaber",2017,2,23,16961,53134
-119.05117997,34.09135741,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,23,16961,76974
-119.05165779,34.09143683,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,23,16961,55009
-119.04952436,34.08969488,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,2,23,16961,50643
-119.0495889402,34.08976092,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia parryi",2017,2,23,16961,56753
-119.04994637,34.08996714,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,23,16961,55009
-119.0499926401,34.08996689,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia littoralis",2017,2,23,16961,78266
-119.05007344,34.08999145,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,23,16961,53357
-119.05028456,34.09033817,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2017,2,23,16961,50654
-119.05032153,34.090532,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Lamarckia","Lamarckia aurea",2017,2,23,16961,58379
-119.0495889402,34.08976092,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2017,2,23,16961,48225
-119.05129796,34.09131083,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,23,16961,76974
-119.05097595,34.09124131,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Cleomaceae","Peritoma","Peritoma arborea",2017,2,23,16961,78440
-119.05127073,34.0913042,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia parryi",2017,2,23,16961,56753
-119.05139451,34.09135162,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia littoralis",2017,2,23,16961,78266
-119.05145561,34.09137935,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia polycarpa",2017,2,23,16961,58144
-119.05169157,34.0913556301,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Cleomaceae","Peritoma","Peritoma arborea",2017,2,23,16961,78440
-119.05212793,34.09139446,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,23,16961,64122
-119.05253029,34.0914832699,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,23,16961,58362
-119.05322227,34.09135018,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Rubiaceae","Galium","Galium angustifolium",2017,2,23,16961,58311
-119.05326837,34.09132287,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Isocoma","Isocoma menziesii",2017,2,23,16961,77511
-119.05336057,34.0912682699,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia oricola",2017,2,23,16961,47896
-119.05333289,34.09099958,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2017,2,23,16961,50654
-119.05370457,34.08998906,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon glaber",2017,2,23,16961,53134
-119.05338736,34.08977897,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Convolvulus","Convolvulus arvensis",2017,2,23,16961,53021
-119.05337383,34.0897770799,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Descurainia","Descurainia pinnata",2017,2,23,16961,58072
-119.05327787,34.09055609,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,23,16961,76974
-119.05329408,34.09055746,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,23,16961,55009
-119.05328424,34.0904963501,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,23,16961,55009
-119.05336224,34.09039998,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,23,16961,53357
-119.05348493,34.09023422,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,23,16961,55009
-119.0540996,34.08976564,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,23,16961,53357
-119.05359291,34.08981015,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,23,16961,55009
-119.05346037,34.08980353,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia californica",2017,2,23,16961,64141
-119.05342911,34.08979636,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon glaber",2017,2,23,16961,53134
-119.05464924,34.0901134899,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Mirabilis","Mirabilis laevis",2017,2,23,16961,78082
-119.05465243,34.09010188,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Mirabilis","Mirabilis laevis",2017,2,23,16961,78082
-119.05505145,34.09065702,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,0,16961,58362
-119.05462801,34.09014661,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,23,16961,76974
-119.05461825,34.09015986,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia parryi",2017,2,23,16961,56753
-119.05460652,34.09016792,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2017,2,23,16961,48225
-119.0545975,34.09016909,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,23,16961,58362
-119.05458547,34.09017622,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,2,23,16961,50643
-119.0550091,34.09067816,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,0,16961,53357
-119.05461825,34.09015986,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia parryi",2017,2,23,16961,56753
-119.05461825,34.09015986,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia parryi",2017,2,23,16961,56753
-119.05738838,34.09067659,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,0,16961,53357
-119.05740752,34.09066443,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia columbariae",2017,2,0,16961,53200
-119.05503569,34.0906607099,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia polycarpa",2017,2,0,16961,58144
-119.05735941,34.09067122,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,0,16961,58362
-119.05502551,34.09065671,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,0,16961,58362
-119.05526855,34.0905427699,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Brickellia","Brickellia californica",2017,2,0,16961,58803
-119.05540021,34.09052555,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2017,2,0,16961,48225
-119.05592477,34.09063394,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus hirsutissimus",2017,2,0,16961,58902
-119.05609085,34.09080165,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2017,2,0,16961,48225
-119.05621667,34.09104163,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia littoralis",2017,2,0,16961,78266
-119.0563509,34.09106241,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah macrocarpa",2017,2,0,16961,77959
-119.05646455,34.09112533,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,2,0,16961,50643
-119.05804044,34.09182268,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,0,16961,76974
-119.05739978,34.09066932,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,0,16961,76974
-119.05868915,34.09190814,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,0,16961,53357
-119.05862771,34.0919140499,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata",2017,2,0,16961,51702
-119.0573838,34.0906948099,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,0,16961,55009
-119.0574460999,34.09069026,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,0,16961,58362
-119.05746834,34.09068449,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,0,16961,76974
-119.0576739,34.09081933,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,2,0,16961,47146
-119.05765738,34.09099217,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Cleomaceae","Peritoma","Peritoma arborea",2017,2,0,16961,78440
-119.05770036,34.09113783,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,0,16961,55009
-119.0576936,34.09127498,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,2,0,16961,50643
-119.05769227,34.09134356,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,0,16961,58362
-119.0577312301,34.09142551,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,2,0,16961,47146
-119.0578430799,34.09157804,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,0,16961,76974
-119.0578793499,34.0916314,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,0,16961,64122
-119.05867394,34.09195483,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Cleomaceae","Peritoma","Peritoma arborea",2017,2,0,16961,78440
-119.05872098,34.09207836,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,0,16961,64122
-119.0586866,34.09194804,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia californica",2017,2,0,16961,64141
-119.05873141,34.09192934,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","Erodium cicutarium",2017,2,0,16961,47687
-119.05873399,34.09193003,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio vulgaris",2017,2,0,16961,53211
-119.05868616,34.09192903,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia columbariae",2017,2,0,16961,53200
-119.05870191,34.09194731,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon glaber",2017,2,0,16961,53134
-119.05868676,34.0919555,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2017,2,0,16961,486971
-119.0586459301,34.0919686599,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,0,16961,76974
-119.0586367,34.09196801,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,2,0,16961,47146
-119.05864249,34.09212545,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,0,16961,53357
-119.05780257,34.09276097,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,0,16961,58362
-119.05810843,34.0935792401,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,0,16961,76974
-119.05863996,34.09212708,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,0,16961,76974
-119.0586272499,34.09213709,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,0,16961,58362
-119.05853027,34.09221031,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus vestitus",2017,2,0,16961,50320
-119.05814954,34.09241361,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata",2017,2,0,16961,51702
-119.057963,34.0925677399,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus integrifolia",2017,2,0,16961,55009
-119.05782502,34.0927378601,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Pennisetum","Pennisetum setaceum",2017,2,0,16961,78389
-119.05781198,34.0927367501,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,2,0,16961,53357
-119.05863996,34.09212708,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,0,16961,58362
-119.05869539,34.0952871901,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio vulgaris",2017,2,0,16961,53211
-119.0655492299,34.0918904199,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia californica",2017,2,0,16961,64141
-119.06519569,34.0919388,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Pennisetum","Pennisetum setaceum",2017,2,0,16961,78389
-119.05818474,34.09381762,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus vestitus",2017,2,0,16961,50320
-119.05817283,34.09415579,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum confertiflorum",2017,2,0,16961,53395
-119.05816575,34.0941891101,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,0,16961,76974
-119.05814071,34.0943847099,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,0,16961,64122
-119.05826874,34.09487087,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2017,2,0,16961,48225
-119.05829912,34.09489289,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia parryi",2017,2,0,16961,56753
-119.05834763,34.09493241,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Mirabilis","Mirabilis laevis",2017,2,0,16961,78082
-119.0586356599,34.0952675,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,2,0,16961,76974
-119.0586849599,34.09528244,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","Erodium cicutarium",2017,2,0,16961,47687
-118.9340072964,34.0452867374,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2017,2,20,7488,36204
-118.9339429234,34.045237368,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2017,2,20,7488,36204
-118.9319228466,34.0468695175,"Invertebrate","Animalia","Mollusca","Gastropoda","Cephalaspidea","Bullidae","Bulla","Bulla gouldiana",2017,2,21,7488,49807
-118.9337373992,34.0452528745,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2017,2,21,7488,36204
-118.6832695127,34.0329190567,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas acuta",2017,1,22,15771,6933
-119.0152740479,34.0783348083,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria biflora",2017,2,0,28094,56793
-118.6830120207,34.0323322382,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Mergus","Mergus serrator",2017,1,22,15771,6996
-118.6832265974,34.0322611084,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius vociferus",2017,1,22,15771,4793
-118.6821107984,34.0338615144,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis",2017,1,22,15771,4235
-118.6824989321,34.0320478567,"Bird","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous mexicanus",2017,1,22,15771,199840
-118.6798362852,34.0326167568,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","Limosa fedoa",2017,1,22,15771,3954
-118.6802654386,34.0319410235,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Egretta","Egretta thula",2017,1,23,15771,4940
-118.6797075391,34.0328657098,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","Pluvialis squatarola",2017,1,23,15771,4892
-118.6796217085,34.0329724037,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus maximus",2017,1,23,15771,144539
