"kingdom.inat.ID","phylum.inat.ID","class.inat.ID","order.inat.ID","family.inat.ID","genus.inat.ID","species.inat.ID","kingdom.science","phylum.science","class.science","order.science","family.science","genus.science","species.science","kingdom.common","phylum.common","class.common","order.common","family.common","genus.common","species.common","category","original.inat.taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","speciesFixed","total_obs","user_obs","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","Scientific.Name","Occurrence","other.rank","matched.ID"
"47126","47125","47124","47366","71417","49912","489239","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Calandrinia","Calandrinia ciliata","Plants","Flowering plants","Dicots","","","","Fringed redmaids","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calandrinia ciliata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calandrinia ciliata","Present","",489239
"47126","47125","47124","47366","71417","49912","68636","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Calandrinia","Calandrinia breweri","Plants","Flowering plants","Dicots","","","","Brewer's redmaids","Plant",68636,"Calandrinia breweri","species","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Calandrinia","Calandrinia breweri",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Calandrinia breweri","Present","",68636
"47126","47125","47124","47366","71417","52995","52994","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata","Plants","Flowering plants","Dicots","","","Spring beauties","Miner's lettuce","Plant",52994,"Claytonia perfoliata","species","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",39,18,2,4,18,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,31,"Claytonia perfoliata mexicana","Present","subspecies",53004
"47126","47125","47124","47366","71417","52995","55344","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia gypsophiloides","Plants","Flowering plants","Dicots","","","Spring beauties","Gypsum springbeauty","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claytonia gypsophiloides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claytonia gypsophiloides","Present","",55344
"47126","47125","47124","47366","71417","52995","57233","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia exigua","Plants","Flowering plants","Dicots","","","Spring beauties","Serpentine Springbeauty","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claytonia exigua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claytonia exigua exigua","Present","subspecies",57234
"47126","47125","47124","47366","71417","52995","58294","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia parviflora","Plants","Flowering plants","Dicots","","","Spring beauties","Streambank Springbeauty","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claytonia parviflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claytonia parviflora parviflora","Present","subspecies",58296
"47126","47125","47124","47366","71417","58293","76361","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Cistanthe","Cistanthe maritima","Plants","Flowering plants","Dicots","","","Pussy paws","Seaside calandrinia","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cistanthe maritima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cistanthe maritima","Present","",76361
"47126","47125","47124","47366","71417","72027","75957","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Calyptridium","Calyptridium monandrum","Plants","Flowering plants","Dicots","","","Pussypaws","Common pussypaws","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calyptridium monandrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calyptridium monandrum","Present","",75957
"47126","47125","47124","47605","47604","47603","47602","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Taraxacum","Taraxacum officinale","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Dandelions","Common dandelion","Plant",47602,"Taraxacum officinale","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Taraxacum","Taraxacum officinale",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Taraxacum officinale","Present","",47602
"47126","47125","47124","47605","47604","48024","56975","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Micropus","Micropus californicus","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Q-tips","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Micropus californicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Micropus californicus californicus","Present","variety",58030
"47126","47125","47124","47605","47604","48160","48159","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea cyanus","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Knapweed","Cornflower","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centaurea cyanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centaurea cyanus","Present","",48159
"47126","47125","47124","47605","47604","48160","52588","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea solstitialis","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Knapweed","Yellow Starthistle","Plant",52588,"Centaurea solstitialis","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea solstitialis",13,7,0,0,0,0,3,4,4,0,1,0,1,0,0,0,4,0,0,0,0,3,4,2,0,"Centaurea solstitialis","Present","",52588
"47126","47125","47124","47605","47604","48160","56865","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea calcitrapa","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Knapweed","Purple star-thistle","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centaurea calcitrapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centaurea calcitrapa","Present","",56865
"47126","47125","47124","47605","47604","48160","57922","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea melitensis","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Knapweed","Maltese star-thistle","Plant",57922,"Centaurea melitensis","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea melitensis",18,8,1,1,1,2,3,9,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,13,1,"Centaurea melitensis","Present","",57922
"47126","47125","47124","47605","47604","48160","76208","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea benedicta","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Knapweed","Blessed thistle","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centaurea benedicta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centaurea benedicta","Present","",76208
"47126","47125","47124","47605","47604","48177","48178","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Galinsoga","Galinsoga parviflora","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Galinsogas","Gallant Soldier","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galinsoga parviflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galinsoga parviflora","Present","",48178
"47126","47125","47124","47605","47604","48561","52621","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium occidentale","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Thistles","Cobwebby Thistle","Plant",52621,"Cirsium occidentale","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium occidentale",15,12,0,0,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,"Cirsium occidentale","Present","",52621
"47126","47125","47124","47605","47604","48561","52989","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Thistles","Bull thistle","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cirsium vulgare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cirsium vulgare","Present","",52989
"47126","47125","47124","47605","47604","48561","52993","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium brevistylum","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Thistles","Short-styled Thistle","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cirsium brevistylum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cirsium brevistylum","Present","",52993
"47126","47125","47124","47605","47604","48678","79149","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago confinis","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Goldenrods","Southern goldenrod","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solidago confinis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solidago confinis","Present","",79149
"47126","47125","47124","47605","47604","48678","79155","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago velutina","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Goldenrods","Velvety goldenrod","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solidago velutina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solidago velutina","Present","subspecies",79155
"47126","47125","47124","47605","47604","48678","83073","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago gigantea","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Goldenrods","Giant goldenrod","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solidago gigantea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solidago gigantea","Present","",83073
"47126","47125","47124","47605","47604","49338","49339","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia farinosa","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Brittlebushes","Brittlebush","Plant",49339,"Encelia farinosa","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia farinosa",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Encelia farinosa","Present","",49339
"47126","47125","47124","47605","47604","49338","64141","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia californica","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Brittlebushes","California Brittlebush","Plant",64141,"Encelia californica","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia californica",135,47,7,9,47,52,6,3,2,0,0,1,6,2,0,0,0,0,3,1,4,1,5,32,89,"Encelia californica","Present","",64141
"47126","47125","47124","47605","47604","50199","57923","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Chaenactis","Chaenactis glabriuscula","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Pincushion plants","Common Yellow Chaenactis","Plant",57923,"Chaenactis glabriuscula","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Chaenactis","Chaenactis glabriuscula",4,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Chaenactis glabriuscula","Present","",57923
"47126","47125","47124","47605","47604","50199","76228","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Chaenactis","Chaenactis artemisiifolia","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Pincushion plants","Artemisia-leaved Chaenactis","Plant",76228,"Chaenactis artemisiifolia","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Chaenactis","Chaenactis artemisiifolia",4,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"Chaenactis artemisiifolia","Present","",76228
"47126","47125","47124","47605","47604","50204","50203","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens pilosa","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Bur-marigold","Black-jack","Plant",50203,"Bidens pilosa","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens pilosa",4,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,"Bidens pilosa","Present","",50203
"47126","47125","47124","47605","47604","50204","51712","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens frondosa","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Bur-marigold","Devil's beggartick","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bidens frondosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bidens frondosa","Present","",51712
"47126","47125","47124","47605","47604","50204","75766","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens laevis","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Bur-marigold","Bur-marigold","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bidens laevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bidens laevis","Present","",75766
"47126","47125","47124","47605","47604","50796","50795","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ancistrocarphus","Ancistrocarphus filagineus","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Woolly fishhooks","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ancistrocarphus filagineus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ancistrocarphus filagineus","Present","",50795
"47126","47125","47124","47605","47604","50805","50804","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Stebbinsoseris","Stebbinsoseris heterocarpa","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Grassland silverpuffs","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stebbinsoseris heterocarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stebbinsoseris heterocarpa","Present","",50804
"47126","47125","47124","47605","47604","50807","50806","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Uropappus","Uropappus lindleyi","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Silverpuffs","Plant",50806,"Uropappus lindleyi","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Uropappus","Uropappus lindleyi",10,7,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,"Uropappus lindleyi","Present","",50806
"47126","47125","47124","47605","47604","50877","50876","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Layia","Layia platyglossa","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Tidytips","Tidy Tips","Plant",50876,"Layia platyglossa","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Layia","Layia platyglossa",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Layia platyglossa","Present","",50876
"47126","47125","47124","47605","47604","50877","58838","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Layia","Layia hieracioides","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Tidytips","","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Layia hieracioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Layia hieracioides","Present","",58838
"47126","47125","47124","47605","47604","50879","57972","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron foliosus","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Fleabanes","Leafy Fleabane","Plant",57972,"Erigeron foliosus","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron foliosus",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Erigeron foliosus foliosus","Present","variety",58824
"47126","47125","47124","47605","47604","50879","76904","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron bonariensis","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Fleabanes","Flax-leaved Horseweed","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erigeron bonariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erigeron bonariensis","Present","",76904
"47126","47125","47124","47605","47604","50879","76907","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron canadensis","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Fleabanes","Horseweed","Plant",76907,"Erigeron canadensis","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron canadensis",4,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,"Erigeron canadensis","Present","",76907
"47126","47125","47124","47605","47604","50988","50987","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia","Lasthenia californica","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Goldfields","California goldfields","Plant",50987,"Lasthenia californica","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia","Lasthenia californica",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Lasthenia californica californica","Present","subspecies",79970
"47126","47125","47124","47605","47604","50988","56761","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia","Lasthenia gracilis","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Goldfields","Common Goldfields","Plant",56761,"Lasthenia gracilis","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia","Lasthenia gracilis",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA
"47126","47125","47124","47605","47604","50988","57998","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia","Lasthenia glabrata","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Goldfields","","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasthenia glabrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasthenia glabrata coulteri","Present","subspecies",57999
"47126","47125","47124","47605","47604","50988","77630","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia","Lasthenia coronaria","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Goldfields","Royal Goldfields","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasthenia coronaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasthenia coronaria","Present","",77630
"47126","47125","47124","47605","47604","51900","53103","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris glabra","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Cat's-Ears","Smooth Cat's Ear","Plant",53103,"Hypochaeris glabra","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris glabra",2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Hypochaeris glabra","Present","",53103
"47126","47125","47124","47605","47604","51900","53104","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Cat's-Ears","False dandelion","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hypochaeris radicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hypochaeris radicata","Present","",53104
"47126","47125","47124","47605","47604","52111","53359","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Coyote Brush","Plant",53359,"Baccharis pilularis","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",86,21,1,11,12,15,3,14,5,3,1,4,12,5,0,0,7,0,0,0,1,2,14,33,29,"Baccharis pilularis consanguinea","Present","subspecies",79638
"47126","47125","47124","47605","47604","52111","57913","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis salicifolia","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Mule fat","Plant",57913,"Baccharis salicifolia","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis salicifolia",60,25,4,2,8,20,6,8,2,1,3,2,3,1,0,0,4,0,1,1,1,1,5,25,22,"Baccharis salicifolia ssp salicifolia","Present","",57913
"47126","47125","47124","47605","47604","52111","64211","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis plummerae","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Plummer's baccharis","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baccharis plummerae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baccharis plummerae plummerae","Present","subspecies",64118
"47126","47125","47124","47605","47604","52111","75727","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis glutinosa","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Marsh baccharis","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baccharis glutinosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baccharis glutinosa","Present","",75727
"47126","47125","47124","47605","47604","52111","75728","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis malibuensis","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Malibu baccharis","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baccharis malibuensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baccharis malibuensis","Present","",75728
"47126","47125","47124","47605","47604","52111","75730","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis sergiloides","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Desert baccharis","Plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baccharis sergiloides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baccharis sergiloides","Unconfirmed","",75730
"47126","47125","47124","47605","47604","52587","52586","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Silybum","Silybum marianum","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","","Milk Thistle","Plant",52586,"Silybum marianum","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Silybum","Silybum marianum",14,9,2,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,9,"Silybum marianum","Present","",52586
"47126","47125","47124","47605","47604","52818","52821","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium","Plants","Flowering plants","Dicots","Sunflowers and allies","Sunflowers, daisies, asters and allies","Yarrows","Common yarrow","Plant",52821,"Achillea millefolium","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium",9,4,0,1,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,"Achillea millefolium","Present","",52821
